Gene stable ID,Transcript stable ID,Gene name,Gene description,Transcript type,Transcript name,Gene type,Phenotype description,Study external reference
ENSG00000011143,ENST00000675753,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-213,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000677160,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-218,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000678463,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-228,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000677416,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-219,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000677709,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-223,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000678011,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-225,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000677486,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-221,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000676787,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-214,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000678641,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-231,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000677111,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-217,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000678432,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-227,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000537529,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-204,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000393120,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-203,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000583577,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-211,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000580127,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-208,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000577824,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-205,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000585134,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-212,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000579358,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-207,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000581761,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-210,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000677546,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-222,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000678481,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding_CDS_not_defined,MKS1-229,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000677076,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-216,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000677475,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-220,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000679081,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-234,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000678928,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-233,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000676975,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-215,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000678211,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-226,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000578789,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-206,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000677791,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding_CDS_not_defined,MKS1-224,protein_coding,Bardet-Biedl syndrome,110
ENSG00000011143,ENST00000581180,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-209,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000340630,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],protein_coding,IFT27-201,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000495987,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],protein_coding_CDS_not_defined,IFT27-212,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000474616,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],protein_coding_CDS_not_defined,IFT27-209,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000495555,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],retained_intron,IFT27-211,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000415653,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],nonsense_mediated_decay,IFT27-202,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000433985,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],protein_coding,IFT27-205,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000471809,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],retained_intron,IFT27-208,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000417951,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],protein_coding,IFT27-203,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000430701,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],protein_coding,IFT27-204,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000440696,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],protein_coding,IFT27-206,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000465023,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],retained_intron,IFT27-207,protein_coding,Bardet-Biedl syndrome,110
ENSG00000100360,ENST00000476548,IFT27,intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626],protein_coding_CDS_not_defined,IFT27-210,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000448814,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-207,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000652396,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-214,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000651766,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],nonsense_mediated_decay,BBIP1-211,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000651952,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-212,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000652400,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-215,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000652043,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-213,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000447005,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-206,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000454061,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-208,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000423273,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-203,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000605742,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-210,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000436562,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding,BBIP1-205,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000605265,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],protein_coding_CDS_not_defined,BBIP1-209,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000398289,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],nonsense_mediated_decay,BBIP1-201,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000422050,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],retained_intron,BBIP1-202,protein_coding,Bardet-Biedl syndrome,110
ENSG00000214413,ENST00000431847,BBIP1,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],retained_intron,BBIP1-204,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000395205,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding,BBS4-202,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000566400,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-210,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000565160,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-208,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000561914,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-203,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000563600,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-206,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000569440,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-218,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000566938,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-212,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000567279,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-213,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000268057,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding,BBS4-201,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000562084,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],nonsense_mediated_decay,BBS4-204,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000569338,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding,BBS4-217,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000566829,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding,BBS4-211,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000564239,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding_CDS_not_defined,BBS4-207,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000569001,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding_CDS_not_defined,BBS4-215,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000562219,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],retained_intron,BBS4-205,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000569151,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],retained_intron,BBS4-216,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000566197,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],protein_coding,BBS4-209,protein_coding,Bardet-Biedl syndrome,110
ENSG00000140463,ENST00000568535,BBS4,Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969],retained_intron,BBS4-214,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000526760,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-210,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000533644,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-223,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000527251,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-212,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000526815,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-211,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000533557,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-222,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000318312,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-201,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000525809,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-208,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000455748,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-203,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000529955,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-218,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000526035,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-209,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000534730,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-224,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000532908,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-220,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000529766,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding_CDS_not_defined,BBS1-215,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000393994,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-202,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000630659,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-225,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000524907,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-207,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000524705,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-205,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000524458,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-204,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000533430,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-221,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000529953,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding_CDS_not_defined,BBS1-217,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000528543,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-214,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000532283,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-219,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000524884,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-206,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000529895,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-216,protein_coding,Bardet-Biedl syndrome,110
ENSG00000174483,ENST00000527959,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-213,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000509128,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-217,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000260570,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],protein_coding,IFT172-201,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000675690,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],protein_coding,IFT172-225,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000507184,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-216,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000675410,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-223,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000674932,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-222,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000676119,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-233,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000494163,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-215,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000674824,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-221,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000674594,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-219,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000674701,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-220,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000479419,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-212,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000420854,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-204,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000480892,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-213,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000450564,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],nonsense_mediated_decay,IFT172-206,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000443889,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],protein_coding,IFT172-205,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000475909,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-209,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000476693,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-211,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000675826,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-229,protein_coding,Bardet-Biedl syndrome,110
ENSG00000138002,ENST00000676101,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],retained_intron,IFT172-232,protein_coding,Bardet-Biedl syndrome,110
